TŞ00519	ŞÜKRÜBEY KAVUN  TOHUMU	8.291
TŞ00342	ZAFER HIYAR TOHUMU	550
TŞ00353	RUBY BİBER TOHUMU	458.440
TŞ00058	ALBERTY DOMATES TOHUMU	5.265
TŞ00608	MİNİMİKS HIYAR TOHUMU	2.500
TŞ00224	ŞAHMAT DOMATES TOHUMU	9.660
TŞ00167	KIRÇIL PATLICAN TOHUMU	24.950
TŞ01050	LİDO DOMATES TOHUMU	1.676
TŞ00168	İSHAKBEY KAVUN TOHUMU	17.664
TŞ00125	ANDROİD DOMATES TOHUMU	950
TŞ00468	AZİZ DOMATES TOHUMU	2.840
TŞ00620	KRATOS DOMATES TOHUMU	30.891
TŞ00302	GÖZDE  HIYAR  TOHUMU	2.300
TŞ00677	FASCINATION KARPUZ TOHUMU	24.000
TŞ00028	DELTA 07 BİBER TOHUMU	2.000
TŞ00615	ÇINAR DOMATES TOHUMU	900
TŞ00633	RTTK 04 KARPUZ TOHUMU	34.600
TŞ00866	KOSTAK DOMATES TOHUMU	300
TŞ00147	SALKİTO DOMATES TOHUMU	200
TŞ00890	YEDİKULE  MARUL TOHUMU	2.000
TD00032	ALPARSLAN PATLICAN TOHUMU	200
TŞ00448	ATTALOS DOMATES TOHUMU	261.500
TŞ00891	MAYDANOZ TOHUMU	800
TŞ00166	UÇAR HIYAR TOHUMU	4.100
TŞ00495	SEYHUN BİBER TOHUMU	2.800
TY00587	TTK 10  BİBER TOHUMU	1.000
TŞ00416	KİNGBELL BİBERTOHUMU	2.500
TŞ00082	KANAY DOMATES TOHUMU	700
TŞ00535	RİVA DOMATES TOHUMU	3.000
TŞ00950	192868 DOMATES TOHUMU	500
TŞ00886	BEYAZ LAHANA TOHUMU	6.300
TŞ00770	CİĞERİM DOMATES TOHUMU	50
TŞ00948	UMUT DOMATES TOHUMU	8.000
TŞ00333	NAMLI DOMATES TOHUMU	1.500
TŞ00110	NURDAN DOMATES TOHUMU	1.300
TD00033	1902 ÇEKİRDEKSİZ KARPUZ TOHUMU	34.000
TŞ00901	DUYGUU BİBER TOHUMU	2.200
TŞ00394	ARTHEON DOMATES TOHUMU	200
TŞ00919	ME 04  PATLICAN ANACI TOHUMU	10.000
TŞ00883	ŞULE DOMATES TOHUMU	10.000
TŞ00360	AT 7041 PATLICAN ANACI TOHUMU	54.000
TŞ00941	BEREKET HIYAR TOHUMU	14.200
TŞ00989	BOZBEY KARPUZ TOHUMU	2.000
TŞ00426	EFES BİBER TOHUMU	2.100
TŞ00980	ABK BİBER TOHUMU	1.000
TŞ00567	İNCEYOL BİBER TOHUMU	16.000
TŞ00778	FENİKE DOMATES TOHUMU	800
TŞ00796	RED KING DOMATES TOHUMU	1.000
TŞ00433	YAREN BİBER TOHUMU	1.500
TŞ00662	DARKO PATLICAN TOHUMU	9.000
TŞ00376	ARGLY DOMATES TOHUMU	32.700
TŞ00483	SÜMELA KAVUN TOHUMU	43.500
TŞ00119	LEİRE PATLICAN TOHUMU	3.200
TD00023	ENPOWER DOMATES ANAÇ TOHUMU	1.250.000
TŞ00679	ÖNDER BİBER TOHUMU	500
TŞ00892	ENGİNAR TOHUMU	1.000
TŞ00479	CLX 78 KAVUN TOHUMU	33.050
TŞ00808	CEVHER HIYAR TOHUMU	750
TŞ00426	EFES BİBER TOHUMU	2.100
TŞ00980	ABK BİBER TOHUMU	1.000
TŞ00567	İNCEYOL BİBER TOHUMU	16.000
TŞ00778	FENİKE DOMATES TOHUMU	800
TŞ00796	RED KING DOMATES TOHUMU	1.000
TŞ00433	YAREN BİBER TOHUMU	1.500
TŞ00662	DARKO PATLICAN TOHUMU	9.000
TŞ00376	ARGLY DOMATES TOHUMU	32.700
TŞ00483	SÜMELA KAVUN TOHUMU	43.500
TŞ00119	LEİRE PATLICAN TOHUMU	3.200
TD00023	ENPOWER DOMATES ANAÇ TOHUMU	1.250.000
TŞ00679	ÖNDER BİBER TOHUMU	500
TŞ00892	ENGİNAR TOHUMU	1.000
TŞ00479	CLX 78 KAVUN TOHUMU	33.050
TŞ00808	CEVHER HIYAR TOHUMU	750
TŞ00916	ŞEKİL BİBER TOHUMU	20.000
TY00324	KANO PATLICAN TOHUMU	6.000
TD00038	MUHTELİF TOHUM	2.050.000
TŞ00079	MARCELLA KABAK TOHUMU	500
TŞ00214	CORA KABAK TOHUMU	800
TŞ00498	HACIBEY KAVUN TOHUMU	12.200
TŞ00432	KLASMAN BİBER TOHUMU	23.050
TŞ00532	TERMİNATÖR DOMATES TOHUMU	2.000
TŞ00229	PELE KARPUZ TOHUMU	500
TŞ00781	HADİNO DOMATES TOHUMU	200
TŞ01010	PIANOLA BİBER TOHUMU	50.000
TŞ00247	ASİL DOMATES TOHUMU	17.000
TŞ00940	NARE BİBER TOHUMU	3.000
TŞ00145	SWANSON DOMATES TOHUMU	10.500
TŞ00028	DELTA 07 BİBER TOHUMU	2.000
TŞ00615	ÇINAR DOMATES TOHUMU	900
TŞ00633	RTTK 04 KARPUZ TOHUMU	34.600
TŞ00866	KOSTAK DOMATES TOHUMU	300
TŞ00147	SALKİTO DOMATES TOHUMU	200
TŞ00890	YEDİKULE  MARUL TOHUMU	2.000
TD00032	ALPARSLAN PATLICAN TOHUMU	200
TŞ00448	ATTALOS DOMATES TOHUMU	261.500
TŞ00891	MAYDANOZ TOHUMU	800
TŞ00352	NATALYA KAVUN TOHUMU	700
TŞ00286	LEZZİTA DOMATES TOHUMU	100
TŞ00894	KEREVİZ TOHUMU	8.000
TŞ00876	ELLİ HIYAR TOHUMU	23.200
TD00040	DEPAR KARPUZ TOHUMU	400.000
TŞ00361	LEANCA KARPUZ TOHUMU	600
TŞ00350	CENEVİZ DOMATES TOHUMU	550
TŞ00236	ALTAR DOMATES TOHUMU	300
TŞ00922	MAYIS 07 DOMATES TOHUMU	164.500
TŞ00586	KARASUTA DOMATES TOHUMU	50
TŞ00949	ELECTRA DOMATES TOHUMU	1.000
TY00566	1908 KARPUZ TOHUMU	700
TŞ00325	YÜKSELİNCE BİBER TOHUMU	1.000
TD00029	YEDİCAN HİBRİT HIYAR TOHUMU	17.500
TŞ00535	RİVA DOMATES TOHUMU	3.000
TŞ00950	192868 DOMATES TOHUMU	500
TŞ00886	BEYAZ LAHANA TOHUMU	6.300
TŞ00770	CİĞERİM DOMATES TOHUMU	50
TŞ00948	UMUT DOMATES TOHUMU	8.000
TŞ00333	NAMLI DOMATES TOHUMU	1.500
TŞ00110	NURDAN DOMATES TOHUMU	1.300
TD00033	1902 ÇEKİRDEKSİZ KARPUZ TOHUMU	34.000
TŞ00901	DUYGUU BİBER TOHUMU	2.200
TŞ00394	ARTHEON DOMATES TOHUMU	200
TŞ00919	ME 04  PATLICAN ANACI TOHUMU	10.000
TŞ00883	ŞULE DOMATES TOHUMU	10.000
TŞ00984	KALYON FI ANAÇ TOHUMU	1.600
TŞ00226	KARABAŞ PATLICAN TOHUMU	550
TŞ00895	KIRMIZI LAHANA TOHUMU	3.000
TŞ00533	Y-67 DOMATES TOHUMU	250
TD00031	SUFİ PATLICAN TOHUMU	500
TŞ00244	ŞİMŞEK DOMATES TOHUMU	300
TŞ00587	SAVANORA DOMATES TOHUMU	1.000
TD00028	ACAR KABAK ANACI TOHUMU	2.502.500
TŞ00133	BONANZA KARPUZ TOHUMU	1.500
TŞ00787	MİLAS DOMATES TOHUMU	4.000
TŞ00508	NAPOLYON KAVUN TOHUMU	3.000
TŞ00972	TOYGAR BİBER TOHUMU	100.000
TŞ00374	NAVİDO BİBER TOHUMU	105.400
TŞ00219	MİRZA KARPUZ TOHUMU	1.500
TŞ00706	EMİRSTAR HIYAR TOHUMU	13.300
TŞ00328	TYFRANE DOMATES TOHUMU	1.200
TŞ00888	BROKOLİ TOHUMU	3.600
